time,solve_time,solver_iterations,min_slack,solver_success,critical_constraint_name,nominal_cost,barrier_cost,total_cost
8.56,0.0021642770007019863,7,0.0001722754930466308,True,cbf_obstacle_7,0.31603355448998216,0.002481031944224132,0.31851458643420627
8.57,0.0021760770032415166,7,0.0001715170337459604,True,cbf_obstacle_7,0.3159689680291551,0.002474290515478937,0.318443258544634
8.58,0.0021549659977608826,7,0.00017075684440104322,True,cbf_obstacle_7,0.31589547023981634,0.002467526571969797,0.31836299681178615
8.59,0.0019694190013979096,5,0.0001699999516289047,True,cbf_obstacle_7,0.31581516126380216,0.0024604500708523603,0.31827561133465454
8.6,0.001865278998593567,4,0.00016924699982392988,True,cbf_obstacle_7,0.3157248295636045,0.0024532767904144374,0.31817810635401894
8.61,0.0016941610010690056,4,0.00016849174928687538,True,cbf_obstacle_7,0.31562666842513126,0.0024459725850522105,0.31807264101018345
8.620000000000001,0.0016923619987210259,4,0.00016774347216630403,True,cbf_obstacle_7,0.31551956662180264,0.0024382804327436444,0.31795784705454627
8.63,0.0016867320009623654,4,0.00016699523719153342,True,cbf_obstacle_7,0.3154040066625743,0.002430626307635819,0.3178346329702101
8.64,0.001686142000835389,4,0.00016624881889920617,True,cbf_obstacle_7,0.31527910689091554,0.0024228467803287116,0.31770195367124426
8.65,0.0017001209998852573,4,0.00016550278663308993,True,cbf_obstacle_7,0.31514640467307287,0.0024149958942242134,0.3175614005672971
8.66,0.0016890020015125629,4,0.0001647590533435106,True,cbf_obstacle_7,0.3150047176021515,0.0024070769749312084,0.3174117945770827
8.67,0.0016972420016827527,4,0.00016401920661418545,True,cbf_obstacle_7,0.31485400954503967,0.002399039617785076,0.31725304916282476
8.68,0.0016754219977883622,4,0.00016327995385537197,True,cbf_obstacle_7,0.3146946169533996,0.0023910032478727757,0.3170856202012724
8.69,0.0017219910005223937,4,0.0001625407986142191,True,cbf_obstacle_7,0.3145261113315689,0.0023829814474602166,0.3169090927790291
8.700000000000001,0.0016876219997357111,4,0.0001618060618074485,True,cbf_obstacle_7,0.31434904833384897,0.002374800673056147,0.3167238490069051
8.71,0.0016793719987617806,4,0.00016107119420953608,True,cbf_obstacle_7,0.3141626315597713,0.0023668572681376948,0.316529488827909
8.72,0.0016820710006868467,4,0.00016033723721192716,True,cbf_obstacle_7,0.31396700463444377,0.0023591440242751115,0.3163261486587189
8.73,0.0016824720005388372,4,0.00015960858900256059,True,cbf_obstacle_7,0.31376152212287783,0.0023513752281133335,0.3161128973509912
8.74,0.0015381929988507181,4,0.00015888034646180382,True,cbf_obstacle_7,0.31354740459358355,0.0023438774657373257,0.3158912820593209
8.75,0.0019840389977616724,4,0.00015815549286329889,True,cbf_obstacle_7,0.3133240406042037,0.002336466421711865,0.3156605070259156
8.76,0.0018642789982550312,4,0.00015743294617334702,True,cbf_obstacle_7,0.3130905888647615,0.002329123454423603,0.3154197123191851
8.77,0.00185101899842266,4,0.00015671339689177222,True,cbf_obstacle_7,0.312847402031582,0.0023220532729045598,0.3151694553044866
8.78,0.0019590880001487676,4,0.00015599658905901537,True,cbf_obstacle_7,0.3125955395663431,0.002315120539790511,0.3149106601061336
8.790000000000001,0.0019720679993042722,4,0.0001552825048309059,True,cbf_obstacle_7,0.312333128951198,0.002308476254254384,0.3146416052054524
8.8,0.0022673650018987246,5,0.00015457279766235843,True,cbf_obstacle_7,0.3120602123199263,0.002301873613501603,0.3143620859334279
8.81,0.002308384999196278,5,0.00015386343728075735,True,cbf_obstacle_7,0.3117786674055968,0.002295546336284313,0.3140742137418811
8.82,0.0021372260016505606,5,0.00015315849111711966,True,cbf_obstacle_7,0.31148744309575394,0.0022894941705004675,0.3137769372662544
8.83,0.0022099460002209526,5,0.00015245582167845717,True,cbf_obstacle_7,0.31118554852222713,0.0022835535493502777,0.3134691020715774
8.84,0.0022262359998421744,5,0.00015175505450157334,True,cbf_obstacle_7,0.3108746641002184,0.002277732822800895,0.3131523969230193
8.85,0.002316725000127917,5,0.0001510590335445372,True,cbf_obstacle_7,0.3105526416458897,0.0022722404669436543,0.3128248821128333
8.86,0.002461743999447208,5,0.0001503621375410491,True,cbf_obstacle_7,0.3102221912540241,0.0022668963740277597,0.3124890876280519
8.870000000000001,0.00250121299905004,6,0.00014966979063174568,True,cbf_obstacle_7,0.3098814495770646,0.0022616422263699483,0.3121430918034345
8.88,0.0023726139988866635,6,0.0001489778225461924,True,cbf_obstacle_7,0.3095299484039872,0.0022566774597196915,0.31178662586370687
8.89,0.0024690430000191554,6,0.00014828800925524577,True,cbf_obstacle_7,0.30917004065319076,0.002251850978673351,0.3114218916318641
8.9,0.002466082998580532,6,0.0001476001097577423,True,cbf_obstacle_7,0.30879940627976243,0.0022472622609407077,0.3110466685407031
8.91,0.002524993000406539,6,0.00014691394172361427,True,cbf_obstacle_7,0.30841947578995077,0.002242849036279993,0.31066232482623074
8.92,0.0029587780009023845,7,0.00014622743735591415,True,cbf_obstacle_7,0.30802960865985746,0.00223856135314444,0.3102681700130019
8.93,0.002648491001309594,7,0.00014554378901560083,True,cbf_obstacle_7,0.3076308797246591,0.002234513277471312,0.3098653930021304
8.94,0.0026791410018631723,7,0.0001448599344902185,True,cbf_obstacle_7,0.3072219527285655,0.0022306043224821943,0.3094525570510477
8.950000000000001,0.0029620180030178744,8,0.00014417775731645488,True,cbf_obstacle_7,0.30680481895450284,0.0022269185954215433,0.3090317375499244
8.96,0.00245876299959491,6,0.00014349561545259903,True,cbf_obstacle_7,0.3063783253841793,0.0022233425368873966,0.3086016679210667
8.97,0.0026433210005052388,6,0.00014281267549935694,True,cbf_obstacle_7,0.30594256434017597,0.0022200113717828008,0.30816257571195876
8.98,0.0026891709967458155,6,0.00014213378640454133,True,cbf_obstacle_7,0.30549820804340283,0.002216800243518959,0.3077150082869218
8.99,0.0031365860013465863,6,0.00014145121747657918,True,cbf_obstacle_7,0.30504445212314735,0.002213744196906796,0.30725819632005413
9.0,0.0024000330013222992,6,0.00014077472742561603,True,cbf_obstacle_7,0.30458239099503154,0.002210931925480075,0.3067933229205116
9.01,0.002513941999495728,6,0.00014009625582924595,True,cbf_obstacle_7,0.30411221955142936,0.0022082253466347394,0.3063204448980641
9.02,0.0032371950001106597,6,0.00013941734338990958,True,cbf_obstacle_7,0.3036349435345776,0.00220572308823851,0.3058406666228161
9.03,0.002781230003165547,6,0.0001387414877563331,True,cbf_obstacle_7,0.30314972464336865,0.00220335221958886,0.3053530768629575
9.040000000000001,0.0025798720016609877,6,0.00013806806008583028,True,cbf_obstacle_7,0.30265691511983633,0.0022011485502970315,0.30485806367013335
9.05,0.003387222997844219,6,0.0001373945303381266,True,cbf_obstacle_7,0.3021568425406091,0.002199122939931829,0.30435596548054095
9.06,0.0024421840025752317,6,0.0001367248450332148,True,cbf_obstacle_7,0.30165080744423467,0.0021972146612465847,0.30384802210548123
9.07,0.003000316999532515,6,0.00013605607012651122,True,cbf_obstacle_7,0.3011370966060658,0.0021954553247583424,0.30333255193082415
9.08,0.0028684790013357997,6,0.00013539188821513892,True,cbf_obstacle_7,0.300618483223452,0.0021938367199853272,0.3028123199434374
9.09,0.002424072998110205,6,0.0001347280851188501,True,cbf_obstacle_7,0.3000931456848938,0.002192354954169381,0.3022855006390632
9.1,0.003274135000538081,6,0.00013407077430715314,True,cbf_obstacle_7,0.2995623667364478,0.0021910480225832366,0.30175341475903106
9.11,0.002562861998740118,5,0.00013341794241700927,True,cbf_obstacle_7,0.2990263005107229,0.0021898357102685287,0.3012161362209914
9.120000000000001,0.002114117000019178,5,0.00013276863052776727,True,cbf_obstacle_7,0.2984865466243539,0.0021887406058259096,0.30067528723017983
9.13,0.0021786469988001045,5,0.0001321259941562125,True,cbf_obstacle_7,0.2979419985867799,0.0021877803724991867,0.30012977895927906
9.14,0.0026435009967826772,5,0.0001314880135174848,True,cbf_obstacle_7,0.2973939794272748,0.0021869137025503356,0.2995808931298251
9.15,0.002236005999293411,5,0.00013085791300491978,True,cbf_obstacle_7,0.29684275040207886,0.00218617997324236,0.29902893037532124
9.16,0.002101067002513446,5,0.00013023398399178432,True,cbf_obstacle_7,0.2962875216656492,0.002185531410389151,0.29847305307603833
9.17,0.0021524469993892126,5,0.00012961977086504983,True,cbf_obstacle_7,0.2957304686536224,0.0021849908215945692,0.29791545947521697
9.18,0.0027234410008531995,5,0.00012901305225129778,True,cbf_obstacle_7,0.29517040805261835,0.002184548646539368,0.29735495669915774
9.19,0.0027333600010024384,5,0.00012841565544455258,True,cbf_obstacle_7,0.2946094240563633,0.002184188571107793,0.2967936126274711
9.200000000000001,0.0036708999978145584,11,0.00012782986006937974,True,cbf_obstacle_7,0.29404627187343535,0.002183896265602053,0.2962301681390374
9.21,0.003182725002261577,9,0.00012725373666103157,True,cbf_obstacle_7,0.29348169077177355,0.0021837080185776415,0.2956653987903512
9.22,0.002742909997323295,8,0.0001266867018506132,True,cbf_obstacle_7,0.2929169708071109,0.0021835818146044134,0.2951005526217153
9.23,0.0025201620010193437,8,0.00012613530192519956,True,cbf_obstacle_7,0.2923521133624836,0.0021835334463907764,0.2945356468088744
9.24,0.0024471529977745377,8,0.00012559354707743914,True,cbf_obstacle_7,0.29178694926572946,0.002183526191517603,0.2939704754572471
9.25,0.0021849760014447384,7,0.00012506913629128924,True,cbf_obstacle_7,0.29122307391467306,0.0021836242169389875,0.293406698131612
9.26,0.0021672069997293875,7,0.00012455618389298206,True,cbf_obstacle_7,0.2906592333327768,0.002183758401664833,0.29284299173444167
9.27,0.002163686000130838,7,0.00012406325020829917,True,cbf_obstacle_7,0.2900961953812702,0.0021839478732809843,0.29228014325455115
9.28,0.0021991559988236986,7,0.0001235806554262739,True,cbf_obstacle_7,0.2895346799497805,0.002184198402437883,0.2917188783522184
9.290000000000001,0.002161046999390237,7,0.00012311945106677907,True,cbf_obstacle_7,0.2889756092163695,0.0021844904185731625,0.29116009963494266
9.3,0.0021479770002770238,7,0.00012267670775523154,True,cbf_obstacle_7,0.2884178716382455,0.00218484733785534,0.29060271897610085
9.31,0.0021667959990736563,7,0.00012225606289881924,True,cbf_obstacle_7,0.28786369353091995,0.0021852492578739277,0.2900489427887939
9.32,0.0022707650023221504,7,0.00012185663128311264,True,cbf_obstacle_7,0.2873111644855352,0.002185687219225418,0.2894968517047606
9.33,0.002122696998412721,7,0.00012147724983309349,True,cbf_obstacle_7,0.28676343163026263,0.002186170524896171,0.2889496021551588
9.34,0.002142556997569045,7,0.00012111058458433993,True,cbf_obstacle_7,0.28621584821206575,0.0021866663870787856,0.2884025145991445
9.35,0.0021936260018264875,7,0.00012075807925571169,True,cbf_obstacle_7,0.2856710483645324,0.0021871449837081547,0.28785819334824053
9.36,0.0022968350021983497,7,0.00012041286844301224,True,cbf_obstacle_7,0.2851270677978217,0.0021876117698068744,0.2873146795676286
9.370000000000001,0.002252095000585541,7,0.00012008566791179426,True,cbf_obstacle_7,0.2845864380710244,0.0021880789565904986,0.2867745170276149
9.38,0.0022367060009855777,7,0.00011976928880078064,True,cbf_obstacle_7,0.28404753781760855,0.0021885325385113245,0.28623607035611986
9.39,0.00220366600115085,7,0.00011946605860655574,True,cbf_obstacle_7,0.28351164396557044,0.002188977183511705,0.2857006211490821
9.4,0.0022356049994414207,7,0.00011917607025041521,True,cbf_obstacle_7,0.2829759680984247,0.002189402615250487,0.28516537071367515
9.41,0.002243484999780776,7,0.00011890247271944404,True,cbf_obstacle_7,0.2824410502269255,0.0021898030966116043,0.2846308533235371
9.42,0.0021834760009369347,7,0.0001186391017527419,True,cbf_obstacle_7,0.2819121782126691,0.0021901977476664366,0.28410237596033555
9.43,0.002190025999880163,7,0.00011838453105861985,True,cbf_obstacle_7,0.28138660207298166,0.0021905808480762587,0.28357718292105794
9.44,0.002135987000656314,7,0.000118146565629966,True,cbf_obstacle_7,0.280864090913808,0.002190954848023013,0.283055045761831
9.450000000000001,0.0021554660015681293,7,0.00011791756056630381,True,cbf_obstacle_7,0.28034399424975526,0.0021912922875386696,0.28253528653729393
9.46,0.002306695001607295,7,0.00011770345815138861,True,cbf_obstacle_7,0.2798275132055623,0.0021916307364475062,0.28201914394200983
9.47,0.002459103001456242,7,0.0001175039221299537,True,cbf_obstacle_7,0.2793136657752973,0.0021919401265721675,0.28150560590186946
9.48,0.0023847839984227903,7,0.00011731492909454466,True,cbf_obstacle_7,0.27880255973149504,0.002192231591007035,0.28099479132250205
9.49,0.002299234001839068,7,0.00011713924661321123,True,cbf_obstacle_7,0.2782945672540081,0.0021925015997599955,0.28048706885376806
9.5,0.002227496002888074,7,0.00011697599032915035,True,cbf_obstacle_7,0.27778997918755066,0.0021927605969767595,0.2799827397845274
9.51,0.0027179400021850597,7,0.00011682347494523099,True,cbf_obstacle_7,0.27728853127243497,0.0021929903969233576,0.2794815216693583
9.52,0.0024300340010086074,7,0.00011669041696121818,True,cbf_obstacle_7,0.27679024578065586,0.0021932100310781966,0.27898345581173406
9.53,0.0023805349992471747,7,0.00011656575756516241,True,cbf_obstacle_7,0.2762953903358492,0.0021934032140373534,0.27848879354988654
9.540000000000001,0.0024356840003747493,7,0.00011645497346319394,True,cbf_obstacle_7,0.275803211914975,0.002193572389322016,0.277996784304297
9.55,0.0022223559972189832,7,0.00011635176198044814,True,cbf_obstacle_7,0.27531457972606166,0.0021937192364099205,0.2775082989624716
9.56,0.0021678259981854353,7,0.00011626428529506669,True,cbf_obstacle_7,0.27482886845532917,0.0021938527825346756,0.27702272123786387
9.57,0.0021511559971258976,7,0.00011619269474809346,True,cbf_obstacle_7,0.2743466397984818,0.0021939633465085616,0.27654060314499035
9.58,0.002170266001485288,7,0.00011613320128181503,True,cbf_obstacle_7,0.27386650391154066,0.0021940583531528924,0.27606056226469355
9.59,0.0021702560006815474,7,0.00011608744727497483,True,cbf_obstacle_7,0.27339100529252186,0.002194126639244883,0.27558513193176676
9.6,0.0021501660012290813,7,0.00011604646674884256,True,cbf_obstacle_7,0.27291804780233603,0.002194169157996619,0.27511221696033267
9.61,0.0021484370008693077,7,0.00011602546278768194,True,cbf_obstacle_7,0.2724483889580898,0.0021941973865908194,0.27464258634468064
9.620000000000001,0.002167456001188839,7,0.00011601996183955438,True,cbf_obstacle_7,0.2719816850824674,0.002194210526580987,0.27417589560904837
9.63,0.002198075999331195,7,0.0001160158450219835,True,cbf_obstacle_7,0.27151780300528916,0.0021941913938134066,0.27371199439910254
9.64,0.002151286000298569,7,0.00011603625703551085,True,cbf_obstacle_7,0.2710567578925031,0.0021941646958131993,0.2732509225883163
9.65,0.002160745996661717,7,0.00011606262055042019,True,cbf_obstacle_7,0.27059994835195994,0.002194105908590124,0.2727940542605501
9.66,0.0021786059987789486,7,0.00011610830611183398,True,cbf_obstacle_7,0.27014525405621037,0.0021940385554937835,0.27233929261170414
9.67,0.002170046001992887,7,0.00011615724465387917,True,cbf_obstacle_7,0.26969375305400145,0.002193940425188041,0.2718876934791895
9.68,0.0021336170029826462,7,0.00011622317512804611,True,cbf_obstacle_7,0.2692444600867616,0.002193830174562087,0.2714382902613237
9.69,0.0021424560000014026,7,0.0001163048953742099,True,cbf_obstacle_7,0.26879879943347684,0.0021936960276216534,0.2709924954610985
9.700000000000001,0.0021582469998975284,7,0.00011639930954687738,True,cbf_obstacle_7,0.26835604541022523,0.002193544951002613,0.27054959036122783
9.71,0.0021427560022857506,7,0.00011650189236124889,True,cbf_obstacle_7,0.2679160789324064,0.0021933736845724033,0.2701094526169788
9.72,0.002175386001908919,7,0.00011662052011078561,True,cbf_obstacle_7,0.2674781790207646,0.002193179388036322,0.2696713584088009
9.73,0.002133936999598518,7,0.00011675304103467982,True,cbf_obstacle_7,0.2670443220938589,0.0021929691489716357,0.2692372912428306
9.74,0.002148236999346409,7,0.00011689956189133918,True,cbf_obstacle_7,0.26661236886045137,0.0021927399189409394,0.2688051087793923
9.75,0.0021519570000236854,7,0.0001170590430614564,True,cbf_obstacle_7,0.2661834317965232,0.0021924942060242664,0.26837592600254745
9.76,0.00213729700044496,7,0.00011722970476206462,True,cbf_obstacle_7,0.26575681090047193,0.00219222573188161,0.26794903663235353
9.77,0.0021423469988803845,7,0.0001174122698315884,True,cbf_obstacle_7,0.2653328826760252,0.002191938568758221,0.2675248212447834
9.78,0.0021993759983161,7,0.00011760894550935999,True,cbf_obstacle_7,0.26491156620596,0.0021916270008481478,0.26710319320680814
9.790000000000001,0.002162196000426775,7,0.00011782436952045838,True,cbf_obstacle_7,0.2644938296077889,0.0021913081447128007,0.2666851377525017
9.8,0.0022258459976001177,7,0.00011804679142697269,True,cbf_obstacle_7,0.2640773966928095,0.002190964685699209,0.2662683613785087
9.81,0.002150646996597061,7,0.0001182794236796493,True,cbf_obstacle_7,0.26366402693871227,0.002190603272636309,0.2658546302113486
9.82,0.0021452069995575584,7,0.00011853412159757576,True,cbf_obstacle_7,0.2632523488043986,0.002190222672834948,0.26544257147723355
9.83,0.0021511070008273236,7,0.0001187970328605896,True,cbf_obstacle_7,0.26284294580042894,0.0021898250957195485,0.26503277089614846
9.84,0.0021595459984382614,7,0.00011908121371278363,True,cbf_obstacle_7,0.26243728252592435,0.0021894080472781414,0.2646266905732025
9.85,0.002157876999262953,7,0.00011937482396385049,True,cbf_obstacle_7,0.26203349724506153,0.002188977676217922,0.2642224749212794
9.86,0.0021917259982728865,7,0.00011968156293361287,True,cbf_obstacle_7,0.2616315936531477,0.0021885233026811956,0.2638201169558289
9.870000000000001,0.002146707000065362,7,0.00012000524889311734,True,cbf_obstacle_7,0.2612321225403062,0.002188054741216219,0.2634201772815224
9.88,0.002182525997341145,7,0.00012033851925119868,True,cbf_obstacle_7,0.26083451793534573,0.002187568495440204,0.26302208643078595
9.89,0.002180756000598194,7,0.00012069775637008062,True,cbf_obstacle_7,0.26043960997351756,0.002187064992033186,0.26262667496555075
9.9,0.0022053360007703304,7,0.00012106527294302588,True,cbf_obstacle_7,0.2600466164289866,0.0021865437211274993,0.26223316015011405
9.91,0.0021776860012323596,7,0.00012143810583265663,True,cbf_obstacle_7,0.2596557806388888,0.002186002461883527,0.26184178310077233
9.92,0.002167456001188839,7,0.0001218452096462333,True,cbf_obstacle_7,0.25926733301845584,0.002185444941686714,0.26145277796014255
9.93,0.0022209259986993857,7,0.0001222436462742539,True,cbf_obstacle_7,0.2588805639285097,0.0021848731385124493,0.2610654370670222
9.94,0.0022194060002220795,7,0.00012268510546006514,True,cbf_obstacle_7,0.25849628926283663,0.0021842853723741604,0.26068057463521077
9.950000000000001,0.0021546570023929235,7,0.00012312200045897295,True,cbf_obstacle_7,0.2581140805052444,0.002183675747566124,0.26029775625281054
9.96,0.002145607002603356,7,0.00012184759306105818,True,cbf_obstacle_6,0.25773234345904944,0.002183049588750485,0.2599153930477999
9.97,0.002176106001570588,7,0.00012032434991539071,True,cbf_obstacle_6,0.2573538032257341,0.00218240696088232,0.25953621018661643
9.98,0.0019100089994026348,6,0.00011884954465472917,True,cbf_obstacle_6,0.25697661228259056,0.002181751117424832,0.2591583634000154
9.99,0.0019254200014984235,6,0.00011740755818180539,True,cbf_obstacle_6,0.25660116777934017,0.0021810767226105757,0.25878224450195075
10.0,0.0019265289993199985,6,0.00011598803675511114,True,cbf_obstacle_6,0.2562281633874877,0.0021803831191237934,0.2584085465066115
10.01,0.001932529001351213,6,0.00011461538476440804,True,cbf_obstacle_6,0.255857145314527,0.002179675761577446,0.2580368210761045
10.02,0.001919839000038337,6,0.00011328021295036687,True,cbf_obstacle_6,0.2554869954509608,0.0021789488523031417,0.25766594430326395
10.03,0.0019698879987117834,6,0.00011195453078313797,True,cbf_obstacle_6,0.2551194080016555,0.002178207535295135,0.25729761553695063
10.040000000000001,0.0019094989984296262,6,0.00011068789029985981,True,cbf_obstacle_6,0.2547526903190354,0.0021774525612203647,0.2569301428802558
10.05,0.0019163489996572025,6,0.00010942805621636919,True,cbf_obstacle_6,0.2543881517951181,0.002176671135884382,0.25656482293100247
10.06,0.0019101389989373274,6,0.00010819947777259212,True,cbf_obstacle_6,0.2540252384294631,0.0021758832312974365,0.25620112166076053
10.07,0.0019688579996000044,6,0.00010701178741649633,True,cbf_obstacle_6,0.2536637060221795,0.0021750748819977087,0.2558387809041772
10.08,0.0019147390012221877,6,0.00010583791837413727,True,cbf_obstacle_6,0.25330431786251184,0.002174249527493267,0.25547856739000513
10.09,0.0019243589995312504,6,0.000104696508553331,True,cbf_obstacle_6,0.25294557106211146,0.0021734108448817177,0.25511898190699317
10.1,0.0019039589969906956,6,0.00010358558052101299,True,cbf_obstacle_6,0.25258847511146054,0.002172555551474597,0.25476103066293515
10.11,0.0019136890005029272,6,0.0001024903309399857,True,cbf_obstacle_6,0.25223300095604767,0.0021716820764016314,0.2544046830324493
10.120000000000001,0.0019229789977543987,6,0.00010142709037284058,True,cbf_obstacle_6,0.2518789148007329,0.00217079200458023,0.25404970680531314
10.13,0.0019277489991509356,6,0.00010037886911688169,True,cbf_obstacle_6,0.2515272029214492,0.002169886070256915,0.2536970889917061
10.14,0.001917018998938147,6,9.93531624491591e-05,True,cbf_obstacle_6,0.25117594235787377,0.002168965711705541,0.2533449080695793
10.15,0.00191037900003721,6,9.836280181080466e-05,True,cbf_obstacle_6,0.25082564774859994,0.0021680283521170935,0.25299367610071705
10.16,0.0019110889988951385,6,9.73967136097386e-05,True,cbf_obstacle_6,0.2504768623141131,0.002167081706130572,0.25264394402024365
10.17,0.002463903001626022,6,9.643298360496617e-05,True,cbf_obstacle_6,0.2501303395425997,0.0021661073204589302,0.25229644686305863
10.18,0.0020899070004816167,6,9.54979319184486e-05,True,cbf_obstacle_6,0.24978373693292133,0.0021651227193760767,0.2519488596522974
10.19,0.0019759089991566725,6,9.458286634328114e-05,True,cbf_obstacle_6,0.24943973270804937,0.0021641195024143934,0.2516038522104638
10.200000000000001,0.0019980990000476595,6,9.368575309743471e-05,True,cbf_obstacle_6,0.2490968516748679,0.00216309846757145,0.25125995014243935
10.21,0.0020084679999854416,6,9.281779626073381e-05,True,cbf_obstacle_6,0.24875373317409738,0.0021620752063942067,0.2509158083804916
10.22,0.0019225199976062868,6,9.196328823537353e-05,True,cbf_obstacle_6,0.2484125619122936,0.0021610242559336607,0.2505735861682273
10.23,0.0019128089988953434,6,9.111770582400161e-05,True,cbf_obstacle_6,0.2480733314609612,0.002159955925477295,0.25023328738643846
10.24,0.0019251289995736443,6,9.028935983114439e-05,True,cbf_obstacle_6,0.24773429504036024,0.002158870211047697,0.24989316525140792
10.25,0.0019282089997432195,6,8.949692875969903e-05,True,cbf_obstacle_6,0.24739621997782654,0.002157781021906472,0.24955400099973302
10.26,0.0016624820018478204,5,8.87026119334236e-05,True,cbf_obstacle_6,0.24705996344663586,0.002156662278003534,0.2492166257246394
10.27,0.0016856510010256898,5,8.793417597450105e-05,True,cbf_obstacle_6,0.24672409973580953,0.00215553742718653,0.24887963716299605
10.28,0.0016677819985488895,5,8.717746567020717e-05,True,cbf_obstacle_6,0.2463890929582516,0.0021543921721913963,0.248543485130443
10.290000000000001,0.0016756709992478136,5,8.643352727616144e-05,True,cbf_obstacle_6,0.2460567497355136,0.0021532288605203573,0.24820997859603397
10.3,0.0016537720002816059,5,8.57177832000967e-05,True,cbf_obstacle_6,0.24572375445308606,0.002152052948307286,0.24787580740139334
10.31,0.001651552000112133,5,8.500548188623488e-05,True,cbf_obstacle_6,0.24539276151391692,0.0021508575568510257,0.24754361907076794
10.32,0.0016626119977445342,5,8.431664083862356e-05,True,cbf_obstacle_6,0.24506117207772343,0.002149658604823004,0.24721083068254643
10.33,0.0020089179997739848,5,8.362592662090364e-05,True,cbf_obstacle_6,0.24473205310679727,0.0021484257660468074,0.2468804788728441
10.34,0.0017990610031120013,5,8.29623305574215e-05,True,cbf_obstacle_6,0.2444037759078206,0.002147182731861932,0.24655095863968252
10.35,0.0017196010012412444,5,8.23085276161718e-05,True,cbf_obstacle_6,0.24407567507620534,0.0021459264155565734,0.24622160149176192
10.36,0.0017633409988775384,5,8.166690370946163e-05,True,cbf_obstacle_6,0.24374898875690673,0.002144650347647627,0.24589363910455436
10.370000000000001,0.0017317720012215432,5,8.103511438924127e-05,True,cbf_obstacle_6,0.2434238570998278,0.0021433531037396217,0.24556721020356742
10.38,0.0019139190007990692,5,8.042630375708522e-05,True,cbf_obstacle_6,0.24309772547520514,0.0021420561430618005,0.24523978161826693
10.39,0.0019685490005940665,5,7.981512884630473e-05,True,cbf_obstacle_6,0.24277419983473364,0.002140724745233811,0.24491492457996744
10.4,0.0020109180004510563,5,7.92313095340216e-05,True,cbf_obstacle_6,0.2424502851517646,0.0021393927396658346,0.24458967789143043
10.41,0.0018303899996681139,5,7.865496957984615e-05,True,cbf_obstacle_6,0.24212625160950343,0.002138045248866815,0.24426429685837026
10.42,0.0017829710013756994,5,7.807967380776566e-05,True,cbf_obstacle_6,0.24180504550568102,0.0021366649136504985,0.24394171041933152
10.43,0.001738000999466749,5,7.75286412596438e-05,True,cbf_obstacle_6,0.24148388474223856,0.002135285311757061,0.2436191700539956
10.44,0.001807859996915795,5,7.699033137854167e-05,True,cbf_obstacle_6,0.2411625351634289,0.0021338873854034137,0.2432964225488323
10.450000000000001,0.0018401199995423667,5,7.644513259720889e-05,True,cbf_obstacle_6,0.24084300953171892,0.0021324499144486316,0.24297545944616755
10.46,0.0018172900017816573,5,7.592750476878747e-05,True,cbf_obstacle_6,0.24052423793314742,0.0021310238744746916,0.24265526180762212
10.47,0.0018191300005128141,5,7.541724146017687e-05,True,cbf_obstacle_6,0.2402053589449425,0.002129576736271995,0.24233493568121448
10.48,0.0018087310018017888,5,7.492244111504624e-05,True,cbf_obstacle_6,0.23988712486676445,0.0021281220580180874,0.24201524692478255
10.49,0.0019108890010102186,5,7.44142303985445e-05,True,cbf_obstacle_6,0.239570456516351,0.0021266079130890657,0.24169706442944008
10.5,0.0019533289996616077,5,7.393866036817069e-05,True,cbf_obstacle_6,0.2392537780227246,0.002125119129880421,0.24137889715260502
10.51,0.0019121599980280735,5,7.34694893429538e-05,True,cbf_obstacle_6,0.23893739429696667,0.0021236119282957815,0.24106100622526244
10.52,0.0019192790023225825,5,7.30100508829607e-05,True,cbf_obstacle_6,0.23862209765885303,0.002122089379460857,0.24074418703831388
10.53,0.0017942609993042424,5,7.254328060698643e-05,True,cbf_obstacle_6,0.23830751158545502,0.0021205108394365102,0.24042802242489153
10.540000000000001,0.001797290999093093,5,7.210134755623052e-05,True,cbf_obstacle_6,0.23799449007830575,0.002118949575903009,0.24011343965420875
10.55,0.0017595110002730507,5,7.16656366851246e-05,True,cbf_obstacle_6,0.23767931493853006,0.0021173713430490335,0.2397966862815791
10.56,0.0017160120005428325,5,7.123810296562859e-05,True,cbf_obstacle_6,0.2373672379333827,0.0021157679879633177,0.23948300592134603
10.57,0.001696741001069313,5,7.082246427503672e-05,True,cbf_obstacle_6,0.23705398749984044,0.0021141646375657575,0.2391681521374062
10.58,0.001715761001833016,5,7.041959530865172e-05,True,cbf_obstacle_6,0.23674224824727966,0.0021125531835575555,0.2388548014308372
10.59,0.0016977009981928859,5,7.001762713369775e-05,True,cbf_obstacle_6,0.23643041632495912,0.002110907395889045,0.23854132372084816
10.6,0.0016945720017247368,5,6.962458087706423e-05,True,cbf_obstacle_6,0.23611948045627257,0.002109246691382726,0.2382287271476553
10.61,0.0014278240014391486,4,6.923155080724042e-05,True,cbf_obstacle_6,0.23580927575367272,0.002107555650414202,0.23791683140408693
10.620000000000001,0.001410274999216199,4,6.884421445919626e-05,True,cbf_obstacle_6,0.23550006501108428,0.002105826203425142,0.23760589121450942
10.63,0.0014224250007828232,4,6.848177760668045e-05,True,cbf_obstacle_6,0.23519010843994465,0.002104137716145774,0.23729424615609043
